hit_x,hit_y,hit_z,theta,phi,weight,lambda
0.007885,0.023705,0.010000,0.030552,-2.122690,1.000000,4.879354
-0.045983,0.053064,0.010000,0.054634,-1.235172,1.000000,5.130862
-0.020826,0.003565,0.010000,0.032845,1.004829,1.000000,5.196825
0.116656,0.055994,0.010000,0.097535,-2.555437,1.000000,4.865570
0.082455,-0.055013,0.010000,0.069172,2.424921,1.000000,5.152566
0.053011,0.111039,0.010000,0.067946,-2.371275,1.000000,4.991402
0.085194,0.116151,0.010000,0.082312,-2.235631,1.000000,5.188482
0.016737,-0.122589,0.010000,0.107620,1.634127,1.000000,5.249913
-0.054656,-0.055614,0.010000,0.072398,0.949666,1.000000,4.886750
-0.017094,-0.025511,0.010000,0.043228,1.057066,1.000000,5.088502
-0.097560,0.015740,0.010000,0.068238,-0.301192,1.000000,5.015429
0.011741,-0.023700,0.010000,0.030806,1.605807,1.000000,4.831206
0.074293,-0.080187,0.010000,0.073335,2.272366,1.000000,5.110548
-0.038637,-0.014834,0.010000,0.030186,-0.375047,1.000000,4.978860
0.022379,-0.091277,0.010000,0.038989,2.312781,1.000000,5.162102
-0.015955,0.110901,0.010000,0.092067,-1.350813,1.000000,4.761640
-0.037905,0.023909,0.010000,0.021686,-0.884404,1.000000,5.137308
0.026327,-0.034978,0.010000,0.013783,-2.856744,1.000000,4.884022
-0.037861,0.091642,0.010000,0.078051,-1.315414,1.000000,5.139551
0.086596,0.110001,0.010000,0.120880,-2.194224,1.000000,5.065028
0.022212,0.005804,0.010000,0.033906,-2.270648,1.000000,4.920848
-0.022387,0.012168,0.010000,0.023351,1.320869,1.000000,5.013196
-0.049468,-0.019555,0.010000,0.041375,-0.129339,1.000000,5.054158
0.113436,-0.054710,0.010000,0.067886,2.862990,1.000000,5.155725
-0.043818,0.010117,0.010000,0.030762,-0.829748,1.000000,5.222392
0.081883,-0.059599,0.010000,0.077269,2.315334,1.000000,5.177028
0.067401,0.058754,0.010000,0.076925,-2.325633,1.000000,4.853608
-0.059608,-0.108484,0.010000,0.078073,0.962384,1.000000,5.224059
0.024401,0.014578,0.010000,0.029311,-2.776851,1.000000,5.075665
0.018907,0.043753,0.010000,0.031420,-2.544778,1.000000,5.203727
0.065552,-0.084153,0.010000,0.074413,2.329487,1.000000,5.106927
-0.062777,-0.028915,0.010000,0.059504,0.777851,1.000000,4.823613
-0.119719,-0.089145,0.010000,0.091311,0.542683,1.000000,4.961009
-0.027789,0.032729,0.010000,0.014084,0.480930,1.000000,4.957279
-0.045051,0.031969,0.010000,0.064548,-0.848109,1.000000,4.959889
0.104876,0.070664,0.010000,0.096780,-2.367941,1.000000,5.203200
0.102557,-0.049447,0.010000,0.070332,2.807523,1.000000,5.162795
0.098580,0.048280,0.010000,0.077486,-2.998290,1.000000,4.981496
0.065180,0.084401,0.010000,0.056692,-2.182129,1.000000,5.170762
0.118914,0.102094,0.010000,0.113485,-2.419118,1.000000,5.081571
-0.085806,0.115427,0.010000,0.092361,-0.827407,1.000000,5.068052
0.047867,0.092726,0.010000,0.088714,-2.027398,1.000000,5.096699
-0.107686,0.009487,0.010000,0.061576,-0.003137,1.000000,5.073313
0.059438,0.076524,0.010000,0.077295,-2.131364,1.000000,5.247109
0.075271,-0.083493,0.010000,0.067101,2.430936,1.000000,5.217128
0.009004,-0.059638,0.010000,0.035593,1.837919,1.000000,4.773343
0.006504,-0.122345,0.010000,0.065827,1.613784,1.000000,5.214892
0.108755,-0.005227,0.010000,0.083710,3.011477,1.000000,5.224035
-0.041856,0.064968,0.010000,0.029872,-0.846464,1.000000,5.090551
0.065531,-0.069498,0.010000,0.088682,2.218180,1.000000,4.765505
0.055771,-0.019103,0.010000,0.057394,2.303335,1.000000,4.838194
-0.112831,0.108653,0.010000,0.086426,-0.549566,1.000000,4.934988
0.088632,-0.120994,0.010000,0.083809,2.247596,1.000000,4.965494
-0.059342,-0.122494,0.010000,0.084259,1.094368,1.000000,5.003232
0.076974,0.092883,0.010000,0.079850,-2.519311,1.000000,4.861018
-0.076814,0.104926,0.010000,0.074275,-0.550534,1.000000,4.881912
0.101076,-0.004244,0.010000,0.080874,3.000388,1.000000,5.069680
0.002255,-0.107514,0.010000,0.081480,1.710970,1.000000,4.961492
0.014784,0.072759,0.010000,0.046503,-1.531711,1.000000,5.226330
0.124646,0.093706,0.010000,0.106193,-2.397301,1.000000,4.868201
0.124050,-0.035821,0.010000,0.078675,-3.049180,1.000000,5.246076
0.039110,0.120090,0.010000,0.061514,-1.939968,1.000000,5.115624
-0.081772,-0.048365,0.010000,0.083292,0.858138,1.000000,4.768236
0.073308,0.106315,0.010000,0.106942,-2.036744,1.000000,5.085772
-0.006062,-0.061567,0.010000,0.042062,1.152202,1.000000,5.086186
-0.010750,-0.040275,0.010000,0.012925,0.535270,1.000000,5.051356
0.103475,0.041477,0.010000,0.084867,-2.499146,1.000000,5.046315
0.093114,-0.046401,0.010000,0.071288,3.125230,1.000000,4.750014
0.045763,0.079169,0.010000,0.045900,-2.252293,1.000000,4.966578
-0.017348,0.075838,0.010000,0.059091,-1.238320,1.000000,5.236393
0.026619,-0.011655,0.010000,0.036030,1.709096,1.000000,4.915570
-0.039355,-0.075689,0.010000,0.063964,1.021847,1.000000,5.238143
0.094006,-0.030331,0.010000,0.062198,3.112584,1.000000,4.925663
0.117345,0.099589,0.010000,0.119883,-2.248031,1.000000,4.970998
-0.098859,-0.017870,0.010000,0.081299,0.548354,1.000000,4.947358
0.095523,0.057968,0.010000,0.060831,-3.045380,1.000000,4.860516
-0.008858,0.021071,0.010000,0.013386,1.931528,1.000000,5.064813
0.122955,0.006268,0.010000,0.086148,2.967719,1.000000,5.092351
0.018728,0.116389,0.010000,0.090519,-1.852023,1.000000,4.974745
0.052946,0.121620,0.010000,0.086099,-2.138934,1.000000,5.245917
-0.006445,0.081686,0.010000,0.041120,-1.546310,1.000000,5.209789
-0.000036,0.076743,0.010000,0.038615,-1.454775,1.000000,5.003244
-0.044887,0.113159,0.010000,0.096086,-1.354741,1.000000,4.947449
0.041572,-0.026534,0.010000,0.052492,2.370795,1.000000,5.021519
0.065544,0.062644,0.010000,0.053641,-2.821105,1.000000,4.855429
-0.032330,-0.002362,0.010000,0.016771,0.526360,1.000000,5.062787
-0.017041,0.025031,0.010000,0.026353,0.409320,1.000000,5.175140
-0.062430,-0.053639,0.010000,0.055064,0.858943,1.000000,4.790927
-0.059439,0.009738,0.010000,0.034172,0.090134,1.000000,5.012388
0.073041,-0.019059,0.010000,0.037627,-3.057967,1.000000,5.053162
-0.005258,0.103554,0.010000,0.057885,-1.718688,1.000000,5.014600
-0.092807,0.093060,0.010000,0.083342,-0.769784,1.000000,4.820274
-0.058634,-0.012238,0.010000,0.055772,0.445602,1.000000,4.759144
-0.018600,-0.037901,0.010000,0.036749,0.930174,1.000000,5.132385
0.045722,-0.063708,0.010000,0.071162,2.204853,1.000000,5.013387
0.087005,0.067181,0.010000,0.053411,-2.762644,1.000000,4.940679
-0.003761,-0.075352,0.010000,0.059194,1.628197,1.000000,4.955082
-0.067422,-0.065990,0.010000,0.043362,0.642745,1.000000,5.039432
-0.055233,-0.011099,0.010000,0.058518,0.702648,1.000000,5.144367
-0.007446,-0.014762,0.010000,0.022951,1.200042,1.000000,5.057764
-0.112922,-0.018252,0.010000,0.094301,0.434960,1.000000,4.957007
-0.093328,-0.026889,0.010000,0.069264,0.309858,1.000000,5.182575
0.079595,-0.078343,0.010000,0.070642,2.577390,1.000000,5.077620
-0.099812,-0.028793,0.010000,0.089927,0.479249,1.000000,5.144144
0.025991,-0.081942,0.010000,0.071330,1.652015,1.000000,4.948254
-0.115180,-0.069729,0.010000,0.101322,0.512790,1.000000,4.976961
-0.085453,-0.063961,0.010000,0.068104,0.633506,1.000000,4.824845
-0.047762,0.052981,0.010000,0.039736,-0.576340,1.000000,5.172749
-0.104967,-0.034413,0.010000,0.087006,0.409579,1.000000,5.193450
0.060985,-0.019847,0.010000,0.054840,2.452409,1.000000,4.964792
-0.106447,0.070964,0.010000,0.110840,-0.709590,1.000000,4.768412
-0.061788,0.087897,0.010000,0.052519,-0.927025,1.000000,4.878129
-0.037180,0.068979,0.010000,0.028449,-0.972285,1.000000,4.857140
0.044135,-0.030440,0.010000,0.017641,2.933304,1.000000,4.948609
0.014437,-0.122601,0.010000,0.083070,1.595648,1.000000,5.148735
0.019643,0.007694,0.010000,0.032037,-1.987137,1.000000,5.177398
-0.074184,-0.116801,0.010000,0.117961,1.078127,1.000000,5.221570
-0.057182,0.087832,0.010000,0.056540,-0.642796,1.000000,4.946367
-0.033023,-0.108632,0.010000,0.058282,1.058481,1.000000,4.758849
-0.034350,-0.101435,0.010000,0.045672,1.202962,1.000000,5.018916
-0.101400,0.055365,0.010000,0.095807,-0.644310,1.000000,5.196014
-0.015713,-0.104857,0.010000,0.060225,1.194208,1.000000,5.145876
0.064715,0.084091,0.010000,0.044188,-2.503580,1.000000,4.822400
-0.051271,0.068795,0.010000,0.060091,-1.152817,1.000000,4.753558
0.090214,0.048866,0.010000,0.054021,-2.665977,1.000000,4.915779
0.123525,-0.101792,0.010000,0.103118,2.376546,1.000000,5.248034
0.092584,-0.113862,0.010000,0.083117,2.448715,1.000000,4.857575
0.123893,-0.008191,0.010000,0.082414,3.070590,1.000000,5.098051
0.115478,0.014588,0.010000,0.076771,2.932646,1.000000,5.145829
-0.075749,0.082636,0.010000,0.071508,-0.458149,1.000000,4.948475
-0.017710,0.025596,0.010000,0.043555,-1.531778,1.000000,5.035665
0.092532,0.061997,0.010000,0.067345,-2.785254,1.000000,5.081439
-0.025234,-0.030163,0.010000,0.016588,0.700672,1.000000,4.896017
-0.050747,-0.121498,0.010000,0.087781,1.275368,1.000000,4.794112
0.095329,-0.067923,0.010000,0.076066,2.310519,1.000000,5.058255
0.053868,0.085220,0.010000,0.090548,-2.081519,1.000000,4.866831
-0.021654,-0.090043,0.010000,0.062293,1.207649,1.000000,5.022789
-0.112393,0.030339,0.010000,0.087508,-0.006579,1.000000,4.848963
-0.014163,-0.115545,0.010000,0.060115,1.338223,1.000000,5.102152
0.099961,-0.069415,0.010000,0.090870,2.638954,1.000000,5.241992
-0.093540,0.076079,0.010000,0.108239,-0.887487,1.000000,4.938303
0.104291,-0.025537,0.010000,0.080109,2.768196,1.000000,5.043062
0.029011,0.026891,0.010000,0.036471,-1.978629,1.000000,4.970485
0.050899,-0.113438,0.010000,0.071107,2.012937,1.000000,4.974969
0.041651,-0.058585,0.010000,0.023078,2.253118,1.000000,4.892417
-0.072511,0.051234,0.010000,0.074701,-0.911323,1.000000,5.065102
0.073765,0.041709,0.010000,0.080620,-2.328053,1.000000,5.136440
0.121340,-0.118762,0.010000,0.120604,2.373726,1.000000,5.240676
0.095289,-0.109847,0.010000,0.098150,2.164080,1.000000,4.790755
0.054436,0.123306,0.010000,0.106164,-1.848623,1.000000,4.770273
0.012236,-0.041048,0.010000,0.023584,2.542812,1.000000,5.139193
-0.124184,-0.056247,0.010000,0.102096,0.747132,1.000000,4.751319
0.018360,0.098472,0.010000,0.048498,-1.570321,1.000000,5.141518
0.075552,0.113068,0.010000,0.071080,-2.379459,1.000000,4.843520
0.026404,0.026138,0.010000,0.031236,-2.235626,1.000000,4.915836
-0.091721,-0.092725,0.010000,0.067832,0.457813,1.000000,4.866729
-0.070461,-0.069286,0.010000,0.062290,0.493150,1.000000,4.759499
0.011186,-0.094947,0.010000,0.039854,1.594142,1.000000,4.847130
0.090133,-0.052735,0.010000,0.067433,2.630475,1.000000,4.779378
0.101120,0.022281,0.010000,0.069877,-2.491822,1.000000,4.823465
-0.120023,-0.013091,0.010000,0.093640,-0.048372,1.000000,5.036355
0.068096,0.079378,0.010000,0.071264,-2.092132,1.000000,5.061590
0.085288,0.023664,0.010000,0.061550,3.003123,1.000000,5.165339
0.070179,0.076388,0.010000,0.052911,-2.565116,1.000000,4.929980
0.114861,-0.092995,0.010000,0.098132,2.693569,1.000000,4.752543
-0.087574,0.037944,0.010000,0.084915,-0.707385,1.000000,5.000265
0.071236,0.055787,0.010000,0.061421,-2.304125,1.000000,5.173425
-0.073469,0.040584,0.010000,0.068707,-0.678252,1.000000,5.057244
-0.032768,0.059680,0.010000,0.044760,-0.914757,1.000000,4.862114
0.046592,0.046194,0.010000,0.051981,-2.444541,1.000000,5.070243
-0.085057,0.019131,0.010000,0.056121,-0.085459,1.000000,4.793124
0.107861,-0.063274,0.010000,0.079698,2.684595,1.000000,4.817476
0.002057,0.063570,0.010000,0.055249,-1.521898,1.000000,5.122340
0.113511,-0.031290,0.010000,0.081231,-3.061834,1.000000,5.073867
-0.083954,0.029794,0.010000,0.064714,0.039915,1.000000,4.814105
-0.018339,0.018903,0.010000,0.021273,0.027065,1.000000,4.774999
0.077352,0.075394,0.010000,0.091713,-2.222823,1.000000,4.815761
0.063157,-0.088283,0.010000,0.099799,1.985684,1.000000,5.056390
0.030314,0.103943,0.010000,0.094620,-1.704227,1.000000,4.892130
-0.066389,0.073449,0.010000,0.089579,-1.014538,1.000000,5.173541
0.081155,0.118624,0.010000,0.089817,-2.355244,1.000000,4.976325
-0.040259,-0.028571,0.010000,0.051104,0.661577,1.000000,4.996187
-0.124976,-0.005653,0.010000,0.087617,0.397428,1.000000,5.073506
-0.041726,0.078430,0.010000,0.068267,-1.237548,1.000000,5.233012
-0.116560,0.035134,0.010000,0.095741,-0.586228,1.000000,4.825962
0.007701,0.120692,0.010000,0.109756,-1.658966,1.000000,4.812817
0.055852,0.116384,0.010000,0.098866,-2.089041,1.000000,4.752077
0.049220,0.088121,0.010000,0.052981,-2.310732,1.000000,4.825448
-0.078842,-0.020713,0.010000,0.063908,0.669255,1.000000,4.938213
0.029163,-0.101820,0.010000,0.040062,1.822261,1.000000,5.118396
0.069013,0.086139,0.010000,0.076138,-2.232575,1.000000,4.780856
0.085551,0.103349,0.010000,0.083972,-2.559156,1.000000,4.988135
0.066568,-0.088684,0.010000,0.065228,2.103157,1.000000,4.789171
-0.007012,-0.064707,0.010000,0.028411,1.130362,1.000000,5.183364
-0.081693,0.089880,0.010000,0.075109,-0.663752,1.000000,5.022884
-0.035633,0.026607,0.010000,0.054608,-1.149089,1.000000,4.981720
-0.039113,-0.046409,0.010000,0.040073,0.757770,1.000000,4.994976
-0.049364,0.089335,0.010000,0.077049,-1.298258,1.000000,4.910402
-0.109495,0.049178,0.010000,0.080990,-0.442335,1.000000,4.770371
-0.065862,0.101863,0.010000,0.078022,-0.995147,1.000000,4.935997
-0.120808,0.016850,0.010000,0.077901,-0.335375,1.000000,4.943104
0.102440,-0.017293,0.010000,0.072923,-2.944702,1.000000,5.123507
-0.101660,0.075458,0.010000,0.096046,-0.877936,1.000000,5.038385
-0.090072,0.098608,0.010000,0.084949,-0.635367,1.000000,5.124736
0.045375,0.116915,0.010000,0.066885,-2.256590,1.000000,5.198532
-0.102342,0.042174,0.010000,0.077011,-0.076111,1.000000,5.222406
0.014504,0.096987,0.010000,0.032885,-1.618725,1.000000,5.181580
-0.115505,0.031924,0.010000,0.065952,-0.167952,1.000000,5.107904
-0.074348,0.059766,0.010000,0.046047,-0.472405,1.000000,4.816517
-0.117813,0.009980,0.010000,0.082896,-0.317768,1.000000,5.036843
0.088428,-0.038146,0.010000,0.069217,2.299443,1.000000,4.809527
0.106585,-0.041355,0.010000,0.078746,2.565927,1.000000,5.186240
-0.057023,0.117295,0.010000,0.087486,-1.260402,1.000000,4.802953
-0.111597,-0.035099,0.010000,0.098646,0.570693,1.000000,5.151980
0.114038,0.048386,0.010000,0.086557,-2.476426,1.000000,5.126587
0.046714,0.095829,0.010000,0.075389,-2.135582,1.000000,5.101858
0.029546,-0.051785,0.010000,0.031302,1.837707,1.000000,4.938710
-0.114630,-0.040420,0.010000,0.095645,0.506542,1.000000,5.242437
-0.022097,-0.078680,0.010000,0.030919,0.884454,1.000000,5.027620
0.075112,-0.023079,0.010000,0.059263,-2.905246,1.000000,5.189110
-0.094673,-0.019133,0.010000,0.064181,0.234722,1.000000,5.146095
0.090345,-0.113501,0.010000,0.113030,2.101654,1.000000,4.864362
0.069815,-0.007922,0.010000,0.063636,-2.779584,1.000000,4.926388
-0.085647,0.013651,0.010000,0.060806,-0.399529,1.000000,5.210057
-0.050178,0.035973,0.010000,0.040493,-0.782229,1.000000,4.757233
0.104198,0.041027,0.010000,0.072305,-2.824682,1.000000,4.992482
0.097490,0.048940,0.010000,0.068799,-2.506262,1.000000,4.924062
-0.067456,-0.076667,0.010000,0.090454,1.047671,1.000000,5.159134
-0.051614,0.032059,0.010000,0.046516,-0.524658,1.000000,4.967021
0.018150,-0.047539,0.010000,0.007179,2.922867,1.000000,4.750230
0.111896,0.103027,0.010000,0.098537,-2.370681,1.000000,5.217639
-0.018740,-0.058011,0.010000,0.063285,1.553696,1.000000,4.786065
-0.000011,0.073747,0.010000,0.049125,-1.738727,1.000000,4.952721
-0.026566,0.119009,0.010000,0.073714,-1.325593,1.000000,5.094739
0.021503,0.005367,0.010000,0.039959,-2.307525,1.000000,4.823379
0.059249,-0.053896,0.010000,0.059333,2.493729,1.000000,5.042820
-0.061458,-0.040634,0.010000,0.070039,1.041664,1.000000,5.045854
0.107030,-0.039765,0.010000,0.076526,2.857997,1.000000,4.969705
-0.088193,0.121670,0.010000,0.109734,-1.081816,1.000000,4.896755
-0.028350,0.044270,0.010000,0.055581,-0.975301,1.000000,5.092872
0.019308,0.086667,0.010000,0.087437,-1.795633,1.000000,5.058356
-0.013173,-0.053701,0.010000,0.018805,1.089242,1.000000,5.234114
0.094025,0.041054,0.010000,0.068937,-2.957938,1.000000,4.792221
0.099511,0.037127,0.010000,0.062720,-2.940315,1.000000,4.771822
-0.028693,-0.012616,0.010000,0.030635,-0.452980,1.000000,4.846968
0.034427,0.084013,0.010000,0.045767,-2.108294,1.000000,4.883975
0.111191,0.071472,0.010000,0.084699,-2.413161,1.000000,4.853982
0.102338,0.043559,0.010000,0.071937,-2.947145,1.000000,4.937275
-0.095811,-0.009795,0.010000,0.057131,0.309147,1.000000,5.221585
0.081065,-0.070076,0.010000,0.046794,2.712891,1.000000,4.768562
0.086613,0.045072,0.010000,0.061497,-3.072986,1.000000,4.880947
0.110566,-0.047741,0.010000,0.081508,2.768818,1.000000,4.754245
-0.037717,-0.000457,0.010000,0.028412,-1.015897,1.000000,4.775470
0.054143,0.072364,0.010000,0.037999,-2.331256,1.000000,4.798177
-0.104999,-0.086505,0.010000,0.077858,0.329768,1.000000,5.036860
-0.003234,0.072035,0.010000,0.024290,-1.564284,1.000000,4.787955
-0.038385,0.055021,0.010000,0.060254,-0.980306,1.000000,4.780503
-0.048274,0.011614,0.010000,0.039323,-0.219794,1.000000,5.218588
0.066696,0.004204,0.010000,0.049223,-2.701383,1.000000,5.071687
-0.092203,0.106700,0.010000,0.119785,-0.986027,1.000000,5.120958
0.077693,-0.071395,0.010000,0.094136,2.141973,1.000000,4.773935
-0.057723,-0.051742,0.010000,0.040513,0.237927,1.000000,5.069239
-0.056160,0.022803,0.010000,0.026924,0.425681,1.000000,4.942692
0.023070,0.106486,0.010000,0.069137,-1.905869,1.000000,5.076666
0.023363,-0.081679,0.010000,0.076165,1.813106,1.000000,5.214860
0.033934,0.082105,0.010000,0.089768,-1.812923,1.000000,5.029245
-0.080775,-0.059892,0.010000,0.063277,0.569859,1.000000,4.860633
-0.103830,0.106773,0.010000,0.108573,-0.852471,1.000000,4.990047
0.016806,-0.031524,0.010000,0.004157,2.598253,1.000000,5.113746
-0.006658,0.085293,0.010000,0.040710,-1.290477,1.000000,5.046115
-0.029663,0.009048,0.010000,0.035816,-1.079541,1.000000,4.898483
0.032866,0.045675,0.010000,0.042425,-2.291917,1.000000,4.995400
0.057142,0.056841,0.010000,0.062006,-2.102393,1.000000,5.212791
-0.081867,0.038949,0.010000,0.054540,-0.151542,1.000000,5.199471
0.079659,0.095758,0.010000,0.058489,-2.372424,1.000000,5.175674
0.059650,-0.112721,0.010000,0.092125,1.970737,1.000000,4.798878
-0.069912,0.069411,0.010000,0.051599,-0.540106,1.000000,4.940439
0.015056,0.009559,0.010000,0.004732,-1.296775,1.000000,5.038376
-0.058541,-0.058072,0.010000,0.066941,1.087625,1.000000,4.988668
0.019993,-0.045908,0.010000,0.019429,3.036627,1.000000,5.195311
-0.072836,-0.115650,0.010000,0.106566,0.998219,1.000000,4.957100
0.049544,-0.061255,0.010000,0.046509,2.799356,1.000000,4.936109
0.052745,0.066497,0.010000,0.044831,-2.586327,1.000000,4.838683
0.099233,0.093971,0.010000,0.108631,-2.113414,1.000000,4.999592
-0.094442,-0.019035,0.010000,0.065360,0.381371,1.000000,5.026112
-0.075807,-0.079434,0.010000,0.095375,0.902323,1.000000,4.918468
0.052640,-0.052060,0.010000,0.068314,1.968983,1.000000,4.862823
0.050072,0.004769,0.010000,0.028508,-3.051309,1.000000,5.133126
-0.111139,0.105666,0.010000,0.084867,-0.527768,1.000000,4.957965
-0.048734,-0.023427,0.010000,0.066094,0.803444,1.000000,5.053158
0.116659,-0.095990,0.010000,0.075335,2.640600,1.000000,5.189902
0.109166,0.059250,0.010000,0.082257,-2.939518,1.000000,4.785918
-0.022321,0.071132,0.010000,0.052012,-1.125868,1.000000,4.758507
0.097867,-0.026323,0.010000,0.071137,-3.068094,1.000000,5.191353
0.018400,0.057017,0.010000,0.066612,-1.876143,1.000000,5.044801
0.023332,-0.029020,0.010000,0.040126,2.008197,1.000000,5.188537
0.008994,0.034633,0.010000,0.008271,-1.480535,1.000000,4.792056
0.016921,0.075179,0.010000,0.031100,-2.034014,1.000000,5.193007
0.047716,0.013936,0.010000,0.049627,-2.150113,1.000000,4.847804
0.112262,-0.110255,0.010000,0.130250,2.272351,1.000000,5.020841
0.021018,0.006543,0.010000,0.028373,-1.981776,1.000000,4.832625
-0.057986,-0.019313,0.010000,0.056674,0.925469,1.000000,5.080092
0.038865,0.025574,0.010000,0.050703,-1.831088,1.000000,4.995618
-0.071344,-0.003897,0.010000,0.064172,-0.493395,1.000000,5.017758
0.124767,-0.026625,0.010000,0.094118,-2.976505,1.000000,5.239051
0.018275,-0.052498,0.010000,0.024911,2.134218,1.000000,5.091440
0.024015,0.012063,0.010000,0.024414,1.736899,1.000000,4.967327
0.051823,-0.048355,0.010000,0.075663,2.217639,1.000000,4.916966
-0.067326,-0.007138,0.010000,0.056317,-0.454050,1.000000,5.174392
-0.015353,0.080798,0.010000,0.023937,-1.596843,1.000000,5.213558
0.091322,0.033492,0.010000,0.054534,-2.933029,1.000000,4.993740
0.085954,0.120980,0.010000,0.098986,-2.230626,1.000000,5.063103
0.093967,0.095491,0.010000,0.108653,-2.116690,1.000000,5.113426
0.012819,0.036224,0.010000,0.029473,-2.122250,1.000000,4.968831
-0.001746,-0.042622,0.010000,0.009695,0.711862,1.000000,4.843526
-0.082252,0.117314,0.010000,0.120698,-1.085898,1.000000,4.794758
